SPASE URL,DOI
https://spase-metadata.org/NASA/NumericalData/RBSP/A/ECT/MagEIS/L2/Sectors/Release03/PT10.9S,10.48322/dhj8-f337
https://spase-metadata.org/NASA/NumericalData/RBSP/A/ECT/MagEIS/L3/Sectors/Release04/PT10.9S,10.48322/09qz-tf17
https://spase-metadata.org/NASA/NumericalData/RBSP/A/ECT/REPT/L2/Sectors/Release03/PT4.2S,10.48322/hpp2-yy26
https://spase-metadata.org/NASA/NumericalData/RBSP/A/ECT/REPT/L3/Sectors/Release03/PT4.2S,10.48322/4x5t-th95
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B1/UVW/ElectricField/PT0.00195S,10.48322/zceq-cp51
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B1/UVW/ElectricPotential/PT0.00195S,10.48322/74b4-b607
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B1/UVW/PT0.00195S,10.48322/jcd5-kf50
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B1/UVW/SearchCoilMagneticField/PT0.00195S,10.48322/eqsr-6m86
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B2/PT0.00006S,10.48322/fw8h-f481
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B2/UVW/ElectricField/PT0.00006S,10.48322/rabf-ch30
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B2/UVW/ElectricPotential/PT0.00006S,10.48322/9mqq-sj92
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L1/B2/UVW/SearchCoilMagneticField/PT0.00006S,10.48322/0b3q-e327
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/ESVY_DESPUN/PT0.031S,10.48322/t40m-em97
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/FBK/PT0.125S,10.48322/6a7j-p736
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/MGSE/PT11S,10.48322/rhve-mz23
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/SPEC/PT4S,10.48322/78pf-4k59
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/UVW/Hires,10.48322/qtvb-dd97
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L2/VSVY/PT1S,10.48322/7mwt-de58
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EFW/L3/MGSE/PT11S,10.48322/4k9n-gs06
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/HFR/L2/SPECTRA/PT6S,10.48322/2gay-q957
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/HFR/L2/SPECTRA-BURST/PT6S,10.48322/18b2-kt74
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/HFR/L2/SPECTRA-MERGED/PT6S,10.48322/j4rf-2n06
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/HFR/L2/WAVEFORM,10.48322/pg1z-7a92
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/HOUSEKEEPING/L2/PT1S,10.48322/1tza-fw09
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L2/UVW,10.48322/8ttw-6h90
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEI/PT0.015625S,10.48322/q8rs-hg23
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEI/PT1S,10.48322/esgw-y164
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEI/PT4S,10.48322/hnyz-nk70
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEO/PT0.015625S,10.48322/yhbp-n321
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEO/PT1S,10.48322/2913-5d64
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GEO/PT4S,10.48322/zgv3-5m40
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSE/PT0.015625S,10.48322/hn0a-s943
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSE/PT1S,10.48322/s5sk-bm30
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSE/PT4S,10.48322/6f9r-x856
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSM/PT0.015625S,10.48322/2tyy-s986
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSM/PT1S,10.48322/w6r4-fp76
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/GSM/PT4S,10.48322/zrvq-vt55
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/SM/PT0.015625S,10.48322/h47r-sf90
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/SM/PT1S,10.48322/4kbj-9183
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/MAGNETOMETER/L3/SM/PT4S,10.48322/d15r-3a05
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/SPECTRAL-MATRIX/PT6S,10.48322/be1v-n754
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/SPECTRAL-MATRIX-BURST/PT1S,10.48322/bxxh-z037
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/SPECTRAL-MATRIX-DIAGONAL/PT6S,10.48322/3v2f-af86
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/SPECTRAL-MATRIX-DIAGONAL-MERGED/PT6S,10.48322/at6y-vy38
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/WAVEFORM/PT6S,10.48322/13vc-c837
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L2/WaveformContinuousBurst/PT6S,10.48322/czxv-qx38
https://spase-metadata.org/NASA/NumericalData/RBSP/A/EMFISIS/WFR/L4/ElectronDensity/PT0.5S,10.48322/c4ha-xj50
https://spase-metadata.org/NASA/NumericalData/RBSP/A/Ephemeris/PT12M,10.48322/77kw-4j43
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/ESRHELT,10.48322/50xk-gg39
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/ESRLEHT,10.48322/x715-ah28
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/ISRHELT,10.48322/0ak3-z198
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/TOFXEH,10.48322/ydv2-ch72
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/TOFXEION,10.48322/p4m2-9k90
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/TOFXENONH,10.48322/w5ye-vm77
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/TOFXPHHHELT,10.48322/5sqy-kb23
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L2/TOFXPHHLEHT,10.48322/qkk5-r037
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/ESRHELT,10.48322/zcrq-hj26
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/ESRLEHT,10.48322/n221-vw77
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/ISRHELT,10.48322/daqq-gk90
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/ESRHELT/PT10.9S,10.48322/7mxy-dn25
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/ESRLEHT/PT10.9S,10.48322/ezsz-e525
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEH/PT10.9S,10.48322/t323-cd86
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEHE/PT10.9S,10.48322/knbt-qb86
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEHE-0/PT10.9S,10.48322/z9kh-tp03
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEION/PT10.9S,10.48322/3wy7-bv28
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEO/PT10.9S,10.48322/gg52-1338
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXEO-0/PT10.9S,10.48322/nw9y-vj72
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXPHHHELT/PT10.9S,10.48322/9j1k-re84
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXPHHLEHT/PT10.9S,10.48322/1393-6m93
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXPHOHELT/PT10.9S,10.48322/wsp2-ds36
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/PAP/TOFXPHOLEHT/PT10.9S,10.48322/q87a-tn74
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/TOFXEH,10.48322/e889-c285
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/TOFXEION,10.48322/ee6n-x567
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/TOFXENONH,10.48322/qghx-dt80
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/TOFXPHHHELT,10.48322/nj27-cf05
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RBSPICE/L3/TOFXPHHLEHT,10.48322/jstq-z957
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RPS/L2/PT0.058S,10.48322/a587-0r70
https://spase-metadata.org/NASA/NumericalData/RBSP/A/RPS/L2/PT1M,10.48322/h4my-4k78
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/HOPE/L2/Sectors/Release04/PT24S,10.48322/1xw2-1868
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/HOPE/L2/SpinAverage/Release04/PT24S,10.48322/68w5-kh78
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/HOPE/L3/Moments/Release04/PT24.35S,10.48322/ndtr-v928
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/HOPE/L3/PitchAngle/Release04/PT11.35S,10.48322/4671-8e02
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/MagEIS/L2/Sectors/Release03/PT10.9S,10.48322/mfa4-z841
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/MagEIS/L3/Sectors/Release04/PT10.9S,10.48322/6qrc-aq80
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/REPT/L2/Sectors/Release03/PT4.2S,10.48322/nzhx-1t77
https://spase-metadata.org/NASA/NumericalData/RBSP/B/ECT/REPT/L3/Sectors/Release03/PT4.2S,10.48322/5t1q-9z75
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B1/UVW/ElectricField/PT0.00195S,10.48322/d068-0077
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B1/UVW/ElectricPotential/PT0.00195S,10.48322/wc7z-gn15
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B1/UVW/PT0.00195S,10.48322/zbw6-0626
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B1/UVW/SearchCoilMagneticField/PT0.00195S,10.48322/0g4g-yj29
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B2/PT0.00006S,10.48322/d7kd-r546
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B2/UVW/ElectricField/PT0.00006S,10.48322/hwyb-7a93
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B2/UVW/ElectricPotential/PT0.00006S,10.48322/q5r0-ed59
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L1/B2/UVW/SearchCoilMagneticField/PT0.00006S,10.48322/w2rd-8p41
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/ESVY_DESPUN/PT0.031S,10.48322/036a-q517
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/FBK/PT0.125S,10.48322/m9dn-c472
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/MGSE/PT11S,10.48322/s0hb-rp21
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/SPEC/PT4S,10.48322/hdnm-mh60
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/UVW/Hires,10.48322/64bn-y776
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L2/VSVY/PT1S,10.48322/e9bt-8x09
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EFW/L3/PT11S,10.48322/p4ze-4247
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/HFR/L2/SPECTRA/PT6S,10.48322/zpmq-qm18
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/HFR/L2/SPECTRA-BURST/PT6S,10.48322/prbv-3b62
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/HFR/L2/SPECTRA-MERGED/PT6S,10.48322/g03f-pz86
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/HFR/L2/WAVEFORM,10.48322/dz64-x875
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/HOUSEKEEPING/L2/PT1S,10.48322/y6hj-sc04
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L2/UVW,10.48322/66f8-6c92
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEI/PT0.015625S,10.48322/b30v-s029
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEI/PT1S,10.48322/8zvn-5753
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEI/PT4S,10.48322/7gy4-qd32
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEO/PT0.015625S,10.48322/y09z-a990
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEO/PT1S,10.48322/9fmv-3p17
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GEO/PT4S,10.48322/5zd2-dk98
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSE/PT0.015625S,10.48322/mdts-0y61
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSE/PT1S,10.48322/xhkc-6v40
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSE/PT4S,10.48322/e698-nb28
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSM/PT0.015625S,10.48322/4dx1-s250
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSM/PT1S,10.48322/x429-5310
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/GSM/PT4S,10.48322/kh8k-hc54
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/SM/PT0.015625S,10.48322/k10e-1w74
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/SM/PT1S,10.48322/fg6n-yr78
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/MAGNETOMETER/L3/SM/PT4S,10.48322/knn2-mp16
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L2/SPECTRAL-MATRIX/PT6S,10.48322/abqk-a365
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L2/SPECTRAL-MATRIX-DIAGONAL/PT6S,10.48322/dafd-6p95
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L2/SPECTRAL-MATRIX-DIAGONAL-MERGED/PT6S,10.48322/0ch5-t113
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L2/WAVEFORM/PT6S,10.48322/mf9b-6r41
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L2/WAVEFORM-CONTINUOUS-BURST/PT6S,10.48322/gm07-2739
https://spase-metadata.org/NASA/NumericalData/RBSP/B/EMFISIS/WFR/L4/ElectronDensity/PT0.5S,10.48322/c6s1-wg66
https://spase-metadata.org/NASA/NumericalData/RBSP/B/Ephemeris/PT12M,10.48322/b7mr-ks84
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/ESRHELT,10.48322/2zcv-0b61
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/ESRLEHT,10.48322/btrq-0a49
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/ISRHELT,10.48322/gd0d-6e49
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/TOFXEH,10.48322/49dp-jw39
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/TOFXEION,10.48322/jt55-m188
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/TOFXENONH,10.48322/v4tx-ej55
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/TOFXPHHHELT,10.48322/4qe2-5145
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L2/TOFXPHHLEHT,10.48322/2jc4-tb70
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/ESRHELT,10.48322/vn20-5g44
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/ESRLEHT,10.48322/nxsw-2k50
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/ISRHELT,10.48322/1t5a-gm85
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/ESRHELT/PT10.9S,10.48322/yean-0a44
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/ESRLEHT/PT10.9S,10.48322/yq1a-4q76
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEH/PT10.9S,10.48322/6n22-6807
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEHE/PT10.9S,10.48322/0nfn-gt73
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEHE-0/PT10.9S,10.48322/dkyf-gz14
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEION/PT10.9S,10.48322/ke3e-5s15
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEO/PT10.9S,10.48322/7bnw-z839
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXEO-0/PT10.9S,10.48322/2c4e-dk29
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXPHHHELT/PT10.9S,10.48322/7dg0-7h47
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXPHHLEHT/PT10.9S,10.48322/njhg-7j22
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXPHOHELT/PT10.9S,10.48322/hrv9-ec37
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/PAP/TOFXPHOLEHT/PT10.9S,10.48322/bwm7-5m36
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/TOFXEH,10.48322/6crc-aj02
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/TOFXEION,10.48322/1qnv-8c11
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/TOFXENONH,10.48322/w7nq-kz93
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/TOFXPHHHELT,10.48322/6wj8-zz20
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RBSPICE/L3/TOFXPHHLEHT,10.48322/9f4c-2b63
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RPS/L2/PT0.058S,10.48322/b5me-tj22
https://spase-metadata.org/NASA/NumericalData/RBSP/B/RPS/L2/PT1M,10.48322/r0b5-m046
https://spase-metadata.org/NASA/NumericalData/RBSP/ECT/REPT/SelesnickModel/L3/P1M,10.48322/0qyz-h276
https://spase-metadata.org/NASA/NumericalData/RENU2/COWBOY/ElectricField/PT0.001S,10.48322/35v3-c331
https://spase-metadata.org/NASA/NumericalData/RENU2/COWBOY/VLF/PT0.001S,10.48322/7pss-6w70
https://spase-metadata.org/NASA/NumericalData/RENU2/EPLAS/PT0.042S,10.48322/5zvf-1q82
https://spase-metadata.org/NASA/NumericalData/RENU2/ERPA/MAIN/PT0.0005S,10.48322/7hy6-k889
https://spase-metadata.org/NASA/NumericalData/RENU2/ERPA/SUB/PT0.0005S,10.48322/cy19-2944
https://spase-metadata.org/NASA/NumericalData/RENU2/FGM/PT0.001S,10.48322/ndrv-ds51
https://spase-metadata.org/NASA/NumericalData/RENU2/IG2/PT0.001S,10.48322/k3hd-7y51
https://spase-metadata.org/NASA/NumericalData/RENU2/PMT/PT0.004S,10.48322/hwz5-q486
https://spase-metadata.org/NASA/NumericalData/RENU2/UVPMT/PT0.042S,10.48322/f1c4-b375
https://spase-metadata.org/NASA/NumericalData/RHESSI/Ephemeris/PT1M,10.48322/g6q6-gh30
https://spase-metadata.org/NASA/NumericalData/RHESSI/HESSI/PT0.1S,10.48322/t50r-yc53
https://spase-metadata.org/NASA/NumericalData/ROCSAT-1/IPEI/PT1s,10.48322/jz5h-kr21
https://spase-metadata.org/NASA/NumericalData/SAMPEX/DailyAveragedLvsTime/PT24H,10.48322/esz9-6245
https://spase-metadata.org/NASA/NumericalData/SAMPEX/Ephemeris/PT1M,10.48322/3xj0-pr31
https://spase-metadata.org/NASA/NumericalData/SAMPEX/PCA/PT48M,10.48322/m7w8-8d83
https://spase-metadata.org/NASA/NumericalData/SAMPEX/PT30.00S,10.48322/2x9v-jv02
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV094/PT12S,10.48322/3jya-jk44
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV131/PT12S,10.48322/pbyp-4d90
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV171/PT12S,10.48322/n41j-hy30
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV193/PT12S,10.48322/094z-2d40
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV211/PT12S,10.48322/dpmb-xg29
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV304/PT12S,10.48322/z1ks-mk18
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/EUV335/PT12S,10.48322/asmp-nf13
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/NWRA/AARP/PT12S,10.48322/50td-nz33
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/PT12S,10.48322/51e0-hf62
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/SSC/CarringtonMaps,10.48322/v66w-8e77
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/Synoptic/NearRealTime/PT180S,10.48322/1ccf-bb24
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/Synoptic/PT120S,10.48322/mjpe-e089
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/UV1600/PT24S,10.48322/fwtc-3d78
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/UV1700/PT24S,10.48322/4k86-r913
https://spase-metadata.org/NASA/NumericalData/SDO/AIA/VIS4500/PT60M,10.48322/xze3-9s15
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level1/Version8/PT0.25S,10.48322/3v9b-4p18
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level2/Version8/PT10S,10.48322/6y24-z443
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level2B/Version8/PT60S,10.48322/fsck-0y31
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level3/Merged/Version8/PT0.25S,10.48322/tc3q-qk29
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level3/Version8/PT0.25S,10.48322/qnr8-jw83
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/Level4/Version8/PT60S,10.48322/w599-ep25
https://spase-metadata.org/NASA/NumericalData/SDO/EVE/PT10S,10.48322/5sg2-y345
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Continuum_Intensity/PT45S,10.48322/jdkz-xv95
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Continuum_Intensity/PT720S,10.48322/ze6r-3m97
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Linedepth_Data/PT45S,10.48322/2q9m-hj09
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Linedepth_Data/PT720S,10.48322/mebd-jv40
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Linewidth_Data/PT45S,10.48322/k5gw-7c10
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Linewidth_Data/PT720S,10.48322/v6me-8w52
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/LOS_Dopplergram/PT45S,10.48322/e9dg-yp34
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/LOS_Dopplergram/PT720S,10.48322/mn3e-wv09
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/LOS_Magnetogram/PT45S,10.48322/f2z0-rs29
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/LOS_Magnetogram/PT720S,10.48322/f9tw-dz15
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/PT45S,10.48322/r8ty-4s63
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/SHARP/CEA/NRT/PT720S,10.48322/ejj7-n105
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/SHARP/CEA/PT720S,10.48322/m97j-0816
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/SHARP/NRT/PT720S,10.48322/hsx6-rz81
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/SHARP/PT720S,10.48322/m86t-bh26
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Synoptic/LOS_Magnetic_Field,10.48322/8bnw-ag97
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Synoptic/LOS_Magnetic_Field_Small,10.48322/sjvb-rb76
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Synoptic/Radial_Magnetic_Field,10.48322/pbwn-9t13
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Synoptic/Radial_Magnetic_Field_Small,10.48322/f3t3-n879
https://spase-metadata.org/NASA/NumericalData/SDO/HMI/Vector_Magnetic_Field/PT720S,10.48322/qa09-xp16
https://spase-metadata.org/NASA/NumericalData/Skylab/Spectroheliometer/RasterFITS/PT330S,10.48322/d4f6-aj92
